ComponentCode,ComponentModel,ComponentSpecification,StockCount,ERPComponentName,ComponentType,ComponentLibraryType,SortableValueMagnitude,SortableValueUnit
C326967,CC0805KKX7RABB223,0805,1354,22nF ±10% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C527019,CC0402KRX7R8BB822,0402,1305,8.2nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C318703,CL21B202KBANNNC,0805,1277,2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C338130,0402B222K500CT,0402,1200,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C258481,C0603X5R223KDT,0201,1172,22nF ±10% 10V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C431012,631S41W223KV4E,1210,1046,22nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C376957,TCC0805X7R223K500DTS,0805,1020,22nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C376956,TCC0805X7R222K501FT,0805,980,2.2nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C342855,C3216X7R2J222KT020U,1206,966,2.2nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C296039,0603B823K500CT,0603,865,82nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C318578,CL05B223KA5NNNC,0402,750,22nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C342898,CGA3E2X7R2A222KT0Y0N,0603,718,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C106157,C1812X222K202T,1812,623,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C342702,C4532X7R3D222KT000N,1812,541,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C105905,C0603N222J050T,0603,449,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C515685,1210B223K631CT,1210,410,22nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C520022,CC0805JRX7R9BB202,0805,374,2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C129671,C1206C222KDRACAUTO,1206,336,2.2nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C314277,0402B823K100CT,0402,291,82nF ±10% 10V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C327286,CC0603KRX7R7BB823,0603,280,82nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C525363,FV43X222K202EFG,1812,256,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C152835,1206B222K500CT,1206,164,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C389110,CC1210KKX7RCBB223,1210,112,22nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C376850,TCC0603X7R823K500CT,0603,111,82nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C327239,CC0805KRX7R9BB202,0805,110,2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C342902,CGA3E2X7R1H222KT0Y0N,0603,100,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C147563,C1005X7R222KGTS,0402,95,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C382197,FV42X222K202EFG,1808,87,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C377086,TCC1206X7R222K501FT,1206,61,2.2nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C338065,CGA4J2X7R2A223KT0Y0U,0805,59,22nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C147615,C1005X7R223KFTS,0402,52,22nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C123452,0402B822K500CT,0402,48,8.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C525182,FM21X222K251PXG,0805,45,2.2nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C387929,0402F223Z250CT,0402,43,22nF -20%~+80% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C382221,FM32X223K501EEG,1210,41,22nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C382202,FV31X222K202EEG,1206,39,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C267413,C1005X7R202KGTS,0402,35,2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C437478,GCM216R71H223JA37D,0805,34,22nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C141059,C0402C223K5RAC7867,0402,30,22nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C354354,GCM188R71H222JA37D,0603,28,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C376959,TCC0805X7R223M500DTS,0805,19,22nF ±20% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C167405,08052C222KAT2A,0805,14,2.2nF ±10% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C318766,CL31B223KBCNNNC,1206,13,22nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C77066,GRM216R71H223KA01D,0805,11,22nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C519540,CC0603JRX7R8BB123,0603,10,12nF ±5% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C184694,GRM155R71E222KA01D/BKN,0402,9,2.2nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C129650,C0805C222K5RACAUTO,0805,8,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C296074,0805B202K500CT,0805,7,2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C189394,C1005X7R1H222K050BE,0402,6,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C63850,0805CG223J500NT,0805,4,22nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C106043,C1206X223K101T,1206,4,22nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C377125,TCC1210X7R223K102FT,1210,4,22nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C386076,TMK105B7223KV-F,0402,4,22nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C152805,0402B202K500CT,0402,3,2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C133022,0805B202K201NT,0805,2,2nF ±10% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C152837,1206B202K500,1206,1,2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C342858,C3216X7R2J223KT0L0U,1206,1,22nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.002000000,microfarad
C107082,CC0603KRX7R9BB222,0603,1013911,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C106861,CC0402KRX7R9BB222,0402,750443,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C482475,HGC0603R7222K500NTHJ,0603,74988,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C107043,CC0603JRNPO9BN222,0603,53736,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C173213,202R18W222KV4E,1206,33179,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C571059,HHV1206R7222K102NSLJ,1206,22780,2.2nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C524552,GCM155R71H222JA37D,0402,19441,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C107146,CC0805KRX7R9BB222,0805,11696,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C541373,CC0402KRX7R6BB222,0402,10008,2.2nF ±10% 10V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C161102,GA343QR7GD222KW01L,1812,9412,2.2nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C387948,0402B222K160CT,0402,9410,2.2nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C513667,CC0402JRX7R9BB222,0402,9370,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C77033,GRM1885C1H222JA01D,0603,8432,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C51795,0805CG222J500NT,0805,8302,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C152804,0402B222J500CT,0402,7816,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C307333,CL05B222KB5VPNC,0402,6158,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C106042,C1206X222K501T,1206,4259,2.2nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C106037,C1206X222K101T,1206,4086,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C107205,CC1206KRX7R0BB222,1206,4033,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C527025,CC0402MRX7R7BB222,0402,4012,2.2nF ±20% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C880704,CGA4F2X7R2A222KT0Y0S,0805,3943,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C326975,AC0603JRX7R9BB222,0603,3884,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C1855,1206B222K500NT,1206,3492,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C784089,FM31N222J631EEG,1206,3460,2.2nF ±5% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C296020,0603B222J500CT,0603,3073,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C97938,GRM31BR72J222KW01L,1206,3028,2.2nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C113912,CC1206KRX7RYBB222,1206,2852,2.2nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C780695,NM0805B222K251CPBN,0805,2709,2.2nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C107166,CC0805KRX7RYBB222,0805,2484,2.2nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C107136,CC0805KRX7R0BB222,0805,2322,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C49956,0805B222K101NT,0805,2133,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C577264,CC1210JKNPO0BN222,1210,2098,2.2nF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C720963,NV1206B222K202CEGN,1206,2062,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C106129,C1808X222K202T,1808,1987,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C396811,1206N222J631CT,1206,1921,2.2nF ±5% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C426624,202S43W222KV4E,1812,1755,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C106039,C1206X222K201T,1206,1628,2.2nF ±10% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C342518,C1608X7R2A222KT000N,0603,1503,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C107188,CC1206KKX7RBBB222,1206,1358,2.2nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C527330,CC1206JRX7RABB222,1206,1221,2.2nF ±5% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C541386,CC0402KRX7R8BB222,0402,1154,2.2nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C303929,0805N222J500CT,0805,1099,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C376953,TCC0805X7R222K500DT,0805,1025,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C576857,CC0603KRX7RYBB222,0603,945,2.2nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C376949,TCC0805X7R222K101DT,0805,935,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C650996,HMK212B7222KDHT,0805,900,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C380311,TCC0603COG222J500CT,0603,853,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C384764,0805B222M251CT,0805,817,2.2nF ±20% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C326701,CC1812KKX7RCBB222,1812,729,2.2nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C726552,AC0603KRX7R0BB222,0603,702,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C24544,1812B222K202NT,1812,699,2.2nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C77510,1206B222K101CT,1206,687,2.2nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C76647,C2012X7R1H222KT000N,0805,648,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C541376,CC0402KRX7R7BB222,0402,550,2.2nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C723475,AC0805KRX7R9BB222,0805,290,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C396724,0805B222K201CT,0805,285,2.2nF ±10% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C599701,C0603C222J5RACAUTO,0603,131,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C527314,CC1206JRX7R0BB222,1206,94,2.2nF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C113906,CC1206KRX7R9BB222,1206,93,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C97942,GRM31BR73A222KW01L,1206,92,2.2nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C376951,TCC0805X7R222K251DT,0805,80,2.2nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C105979,C1206N222J501T,1206,64,2.2nF ±5% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C650991,UMK105B7222KVHF,0402,50,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C692298,FV43X222K102ECG,1812,29,2.2nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C784088,FM31N222J501EEG,1206,17,2.2nF ±5% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C415382,GRM21AR72E222KW01D,0805,13,2.2nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C340344,1206Y1K00222KST,1206,10,2.2nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C309044,TCC1206X7R222K501DT,1206,9,2.2nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C784098,FN31N222J500PXG,1206,5,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0022000000,microfarad
C1604,0603B222K500NT,0603,587918,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.0022000000,microfarad
C1531,0402B222K500NT,0402,463747,2.2nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.0022000000,microfarad
C28260,CL21C222JBFNNNE,0805,138518,2.2nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.0022000000,microfarad
C3008312,0603B242K500NT,0603,1688,2.4nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0024000000,microfarad
C1609,0603B272K500NT,0603,37822,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.0027000000,microfarad
C106251,CC0402KRX7R9BB272,0402,35604,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C45185,0402B272K500NT,0402,33513,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C302023,0603B272K101CT,0603,15012,2.7nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C326759,CC0603JRNPO9BN272,0603,9925,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C327272,CC0402JRX7R9BB272,0402,9651,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C525230,FN15X272K500PNG,0402,9300,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C295926,0402B272J500CT,0402,9090,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C84704,CL05B272KB5NNNC,0402,8829,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C237203,0805B272K500CT,0805,8588,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C376966,TCC0805X7R272K500DT,0805,7470,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C84713,CL10B272KB8NNNC,0603,4174,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C301936,0402B272K500CT,0402,4150,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C161168,GCM155R71H272KA37D,0402,4100,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C576849,CC0603KRX7R0BB272,0603,4050,2.7nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C170119,CL21B272KBANNNC,0805,3891,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C388043,0603N272J500CT,0603,3662,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C302024,0603B272K500CT,0603,3480,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C147568,C1005X7R272KGTS,0402,3431,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C519529,CC0603JRX7R9BB272,0603,3130,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C282855,TCC1206X7R272K102FT,1206,2791,2.7nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C363931,GCM188R71H272KA37D,0603,2600,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C376825,TCC0603X7R272K500CT,0603,2200,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C913656,GRM033R61A272KA01D,0201,2168,2.7nF ±10%,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C520024,CC0805JRX7R9BB272,0805,1938,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C913887,0402B272J500NT,0402,1696,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C525271,FN18X272K500PSG,0603,1550,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C303930,0805N272J250CT,0805,1394,2.7nF ±5% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C527283,CC1206JRNPO0BN272,1206,1166,2.7nF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C527198,CC0805JKNPO0BN272,0805,1127,2.7nF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C694497,CGA3E2C0G1H272JT0Y0N,0603,865,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C1733,0805B272K500NT,0805,749,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C162193,GRM155R71H272KA01D,-,685,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C565620,FN21X272K500PXG,0805,654,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C1860,1206B272K500NT,1206,640,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C113859,CC0805KRX7R9BB272,0805,631,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C525360,FV32X272K202EGG,1210,622,2.7nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C431005,101R15W272KV4T,0805,538,2.7nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C469643,0603B272J500CT,0603,410,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C430712,GRM1882C1H272JA01D,0603,274,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C610176,V272K0402X7R500NBT,0402,240,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C77034,GRM1885C1H272JA01D,0603,233,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C437453,GCM1885C1H272JA16D,0603,215,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C384712,1210B272K202CT,1210,199,2.7nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C437495,GCM3195C2A272JA16D,1206,188,2.7nF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C97900,GRM2165C1H272JA01D,0805,187,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C107085,CC0603KRX7R9BB272,0603,174,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C314294,0603B272K250CT,0603,102,2.7nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C2691788,HV1206X7R272K102NT,1206,80,2.7nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C527229,CC0805KRX7R0BB272,0805,71,2.7nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
